Date,EUR_USD,Exchange Rate (USD),NZ_USD,UK_USD,CHN_USD,WAS_USD
2/20/2009,12.4522978,0.782184955,#N/A,#N/A,#N/A,#N/A
2/21/2009,#N/A,0.782184955,#N/A,#N/A,#N/A,#N/A
2/22/2009,#N/A,0.782184955,#N/A,#N/A,#N/A,#N/A
2/23/2009,12.0687568,0.782184955,#N/A,#N/A,#N/A,#N/A
2/24/2009,11.6980005,0.782184955,#N/A,#N/A,#N/A,#N/A
2/25/2009,12.1582497,0.782184955,#N/A,#N/A,#N/A,#N/A
2/26/2009,13.2577339,0.782184955,#N/A,#N/A,#N/A,#N/A
2/27/2009,12.7207765,0.782184955,#N/A,#N/A,#N/A,#N/A
2/28/2009,#N/A,0.782184955,#N/A,#N/A,#N/A,#N/A
3/1/2009,#N/A,0.766294201,#N/A,#N/A,#N/A,#N/A
3/2/2009,12.85407091,0.766294201,#N/A,#N/A,#N/A,#N/A
3/3/2009,14.04160436,0.766294201,#N/A,#N/A,#N/A,#N/A
3/4/2009,14.87679273,0.766294201,#N/A,#N/A,#N/A,#N/A
3/5/2009,14.42004909,0.766294201,#N/A,#N/A,#N/A,#N/A
3/6/2009,13.89805636,0.766294201,#N/A,#N/A,#N/A,#N/A
3/7/2009,#N/A,0.766294201,#N/A,#N/A,#N/A,#N/A
3/8/2009,#N/A,0.766294201,#N/A,#N/A,#N/A,#N/A
3/9/2009,14.81154364,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/10/2009,15.33353636,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/11/2009,14.90289236,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/12/2009,15.07254,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/13/2009,15.52928364,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/14/2009,#N/A,0.766294201,#N/A,#N/A,#N/A,#N/A
3/15/2009,#N/A,0.766294201,#N/A,#N/A,#N/A,#N/A
3/16/2009,15.85552909,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/17/2009,16.33837236,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/18/2009,15.72503091,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/19/2009,14.77239418,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/20/2009,14.22430182,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/21/2009,#N/A,0.766294201,#N/A,#N/A,#N/A,#N/A
3/22/2009,#N/A,0.766294201,#N/A,#N/A,#N/A,#N/A
3/23/2009,15.02034073,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/24/2009,14.15905273,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/25/2009,13.24556545,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/26/2009,13.67620945,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/27/2009,13.96330545,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/28/2009,#N/A,0.766294201,#N/A,#N/A,#N/A,#N/A
3/29/2009,#N/A,0.766294201,#N/A,#N/A,#N/A,#N/A
3/30/2009,14.13295309,0.766294201,10.58478492,#N/A,#N/A,#N/A
3/31/2009,14.69409527,0.766294201,10.58478492,#N/A,#N/A,#N/A
4/1/2009,15.4854122,0.75813287,11.418,#N/A,#N/A,#N/A
4/2/2009,15.4986025,0.75813287,11.418,#N/A,#N/A,#N/A
4/3/2009,16.092166,0.75813287,11.418,#N/A,#N/A,#N/A
4/4/2009,#N/A,0.75813287,#N/A,#N/A,#N/A,#N/A
4/5/2009,#N/A,0.75813287,#N/A,#N/A,#N/A,#N/A
4/6/2009,16.4614944,0.75813287,11.418,#N/A,#N/A,#N/A
4/7/2009,15.9206921,0.75813287,11.418,#N/A,#N/A,#N/A
4/8/2009,16.2900205,0.75813287,11.418,#N/A,#N/A,#N/A
4/9/2009,17.1078191,0.75813287,11.418,#N/A,#N/A,#N/A
4/10/2009,#N/A,0.75813287,#N/A,#N/A,#N/A,#N/A
4/11/2009,#N/A,0.75813287,#N/A,#N/A,#N/A,#N/A
4/12/2009,#N/A,0.75813287,#N/A,#N/A,#N/A,#N/A
4/13/2009,#N/A,0.75813287,#N/A,#N/A,#N/A,#N/A
4/14/2009,18.1762334,0.75813287,11.418,#N/A,#N/A,#N/A
4/15/2009,17.675002,0.75813287,11.418,#N/A,#N/A,#N/A
4/16/2009,17.806905,0.75813287,11.418,#N/A,#N/A,#N/A
4/17/2009,17.8200953,0.75813287,11.418,#N/A,#N/A,#N/A
4/18/2009,#N/A,0.75813287,#N/A,#N/A,#N/A,#N/A
4/19/2009,#N/A,0.75813287,#N/A,#N/A,#N/A,#N/A
4/20/2009,16.883584,0.75813287,11.418,#N/A,#N/A,#N/A
4/21/2009,16.619778,0.75813287,11.418,#N/A,#N/A,#N/A
4/22/2009,17.4375766,0.75813287,11.418,#N/A,#N/A,#N/A
4/23/2009,17.3716251,0.75813287,11.418,#N/A,#N/A,#N/A
4/24/2009,17.543099,0.75813287,11.418,#N/A,#N/A,#N/A
4/25/2009,#N/A,0.75813287,#N/A,#N/A,#N/A,#N/A
4/26/2009,#N/A,0.75813287,#N/A,#N/A,#N/A,#N/A
4/27/2009,17.3452445,0.75813287,11.418,#N/A,#N/A,#N/A
4/28/2009,17.2924833,0.75813287,11.418,#N/A,#N/A,#N/A
4/29/2009,17.5694796,0.75813287,11.418,#N/A,#N/A,#N/A
4/30/2009,18.2685655,0.75813287,11.418,#N/A,#N/A,#N/A
5/1/2009,#N/A,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/2/2009,#N/A,0.732576582,#N/A,#N/A,#N/A,#N/A
5/3/2009,#N/A,0.732576582,#N/A,#N/A,#N/A,#N/A
5/4/2009,19.656648,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/5/2009,18.8103201,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/6/2009,19.36998855,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/7/2009,19.75220115,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/8/2009,20.6667813,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/9/2009,#N/A,0.732576582,#N/A,#N/A,#N/A,#N/A
5/10/2009,#N/A,0.732576582,#N/A,#N/A,#N/A,#N/A
5/11/2009,21.03534345,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/12/2009,19.9842588,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/13/2009,19.50649305,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/14/2009,19.1652318,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/15/2009,19.1652318,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/16/2009,#N/A,0.732576582,#N/A,#N/A,#N/A,#N/A
5/17/2009,#N/A,0.732576582,#N/A,#N/A,#N/A,#N/A
5/18/2009,19.11063,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/19/2009,19.45189125,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/20/2009,20.2299669,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/21/2009,#N/A,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/22/2009,20.21631645,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/23/2009,#N/A,0.732576582,#N/A,#N/A,#N/A,#N/A
5/24/2009,#N/A,0.732576582,#N/A,#N/A,#N/A,#N/A
5/25/2009,20.27091825,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/26/2009,20.05251105,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/27/2009,20.4210732,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/28/2009,20.21631645,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/29/2009,19.86140475,0.732576582,11.97061493,#N/A,#N/A,#N/A
5/30/2009,#N/A,0.732576582,#N/A,#N/A,#N/A,#N/A
5/31/2009,#N/A,0.732576582,#N/A,#N/A,#N/A,#N/A
6/1/2009,#N/A,0.713447182,#N/A,#N/A,#N/A,#N/A
6/2/2009,20.47804009,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/3/2009,19.56697055,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/4/2009,19.426806,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/5/2009,19.21655918,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/6/2009,#N/A,0.713447182,#N/A,#N/A,#N/A,#N/A
6/7/2009,#N/A,0.713447182,#N/A,#N/A,#N/A,#N/A
6/8/2009,18.17934155,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/9/2009,18.02516055,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/10/2009,18.15130864,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/11/2009,18.29147318,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/12/2009,17.80089727,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/13/2009,#N/A,0.713447182,#N/A,#N/A,#N/A,#N/A
6/14/2009,#N/A,0.713447182,#N/A,#N/A,#N/A,#N/A
6/15/2009,16.97392645,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/16/2009,17.67474918,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/17/2009,17.730815,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/18/2009,17.68876564,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/19/2009,18.24942382,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/20/2009,#N/A,0.713447182,#N/A,#N/A,#N/A,#N/A
6/21/2009,#N/A,0.713447182,#N/A,#N/A,#N/A,#N/A
6/22/2009,17.81491373,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/23/2009,17.94106182,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/24/2009,18.47368709,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/25/2009,18.52975291,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/26/2009,18.62786809,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/27/2009,#N/A,0.713447182,#N/A,#N/A,#N/A,#N/A
6/28/2009,#N/A,0.713447182,#N/A,#N/A,#N/A,#N/A
6/29/2009,18.64188455,0.713447182,12.74518689,#N/A,#N/A,#N/A
6/30/2009,18.40360482,0.713447182,12.74518689,#N/A,#N/A,#N/A
7/1/2009,18.37035513,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/2/2009,18.11677661,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/3/2009,18.10268891,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/4/2009,#N/A,0.709839299,#N/A,#N/A,#N/A,#N/A
7/5/2009,#N/A,0.709839299,#N/A,#N/A,#N/A,#N/A
7/6/2009,18.06042583,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/7/2009,18.1590397,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/8/2009,18.55349517,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/9/2009,19.00430143,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/10/2009,19.51145848,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/11/2009,#N/A,0.709839299,#N/A,#N/A,#N/A,#N/A
7/12/2009,#N/A,0.709839299,#N/A,#N/A,#N/A,#N/A
7/13/2009,20.15949248,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/14/2009,19.63824774,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/15/2009,20.21584326,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/16/2009,20.34263252,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/17/2009,19.69459852,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/18/2009,#N/A,0.709839299,#N/A,#N/A,#N/A,#N/A
7/19/2009,#N/A,0.709839299,#N/A,#N/A,#N/A,#N/A
7/20/2009,19.79321239,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/21/2009,20.25810635,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/22/2009,19.96226474,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/23/2009,20.03270322,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/24/2009,20.0749663,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/25/2009,#N/A,0.709839299,#N/A,#N/A,#N/A,#N/A
7/26/2009,#N/A,0.709839299,#N/A,#N/A,#N/A,#N/A
7/27/2009,19.86365087,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/28/2009,19.44102,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/29/2009,19.1029153,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/30/2009,19.44102,0.709839299,12.86986793,#N/A,#N/A,#N/A
7/31/2009,19.37058152,0.709839299,12.86986793,#N/A,#N/A,#N/A
8/1/2009,#N/A,0.700869078,#N/A,#N/A,#N/A,#N/A
8/2/2009,#N/A,0.700869078,#N/A,#N/A,#N/A,#N/A
8/3/2009,20.3319,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/4/2009,20.61726,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/5/2009,20.417508,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/6/2009,20.40324,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/7/2009,20.132148,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/8/2009,#N/A,0.700869078,#N/A,#N/A,#N/A,#N/A
8/9/2009,#N/A,0.700869078,#N/A,#N/A,#N/A,#N/A
8/10/2009,20.132148,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/11/2009,20.146416,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/12/2009,20.317632,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/13/2009,20.317632,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/14/2009,20.446044,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/15/2009,#N/A,0.700869078,#N/A,#N/A,#N/A,#N/A
8/16/2009,#N/A,0.700869078,#N/A,#N/A,#N/A,#N/A
8/17/2009,20.460312,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/18/2009,20.83128,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/19/2009,21.102372,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/20/2009,21.54468,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/21/2009,21.701628,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/22/2009,#N/A,0.700869078,#N/A,#N/A,#N/A,#N/A
8/23/2009,#N/A,0.700869078,#N/A,#N/A,#N/A,#N/A
8/24/2009,21.658824,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/25/2009,21.516144,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/26/2009,21.54468,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/27/2009,21.444804,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/28/2009,21.558948,0.700869078,13.50762259,#N/A,#N/A,#N/A
8/29/2009,#N/A,0.700869078,#N/A,#N/A,#N/A,#N/A
8/30/2009,#N/A,0.700869078,#N/A,#N/A,#N/A,#N/A
8/31/2009,21.18798,0.700869078,13.50762259,#N/A,#N/A,#N/A
9/1/2009,21.44929036,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/2/2009,21.56578345,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/3/2009,22.19193382,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/4/2009,22.16281055,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/5/2009,#N/A,0.686736006,#N/A,#N/A,#N/A,#N/A
9/6/2009,#N/A,0.686736006,#N/A,#N/A,#N/A,#N/A
9/7/2009,22.16281055,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/8/2009,22.43948164,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/9/2009,21.98807091,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/10/2009,21.92982436,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/11/2009,21.08524945,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/12/2009,#N/A,0.686736006,#N/A,#N/A,#N/A,#N/A
9/13/2009,#N/A,0.686736006,#N/A,#N/A,#N/A,#N/A
9/14/2009,20.28435945,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/15/2009,20.59015382,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/16/2009,20.56103055,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/17/2009,19.80382545,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/18/2009,19.65820909,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/19/2009,#N/A,0.686736006,#N/A,#N/A,#N/A,#N/A
9/20/2009,#N/A,0.686736006,#N/A,#N/A,#N/A,#N/A
9/21/2009,20.03681164,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/22/2009,19.96400345,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/23/2009,19.25048327,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/24/2009,18.52240145,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/25/2009,18.95925055,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/26/2009,#N/A,0.686736006,#N/A,#N/A,#N/A,#N/A
9/27/2009,#N/A,0.686736006,#N/A,#N/A,#N/A,#N/A
9/28/2009,19.33785309,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/29/2009,19.03205873,0.686736006,14.04298443,#N/A,#N/A,#N/A
9/30/2009,19.13399018,0.686736006,14.04298443,#N/A,#N/A,#N/A
10/1/2009,19.58723273,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/2/2009,19.26127273,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/3/2009,#N/A,0.674929439,#N/A,#N/A,#N/A,#N/A
10/4/2009,#N/A,0.674929439,#N/A,#N/A,#N/A,#N/A
10/5/2009,19.39462,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/6/2009,20.23915273,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/7/2009,20.23915273,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/8/2009,19.76502909,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/9/2009,20.22433636,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/10/2009,#N/A,0.674929439,#N/A,#N/A,#N/A,#N/A
10/11/2009,#N/A,0.674929439,#N/A,#N/A,#N/A,#N/A
10/12/2009,21.12813455,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/13/2009,21.20221636,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/14/2009,21.43927818,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/15/2009,21.08368545,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/16/2009,20.75772545,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/17/2009,#N/A,0.674929439,#N/A,#N/A,#N/A,#N/A
10/18/2009,#N/A,0.674929439,#N/A,#N/A,#N/A,#N/A
10/19/2009,20.95033818,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/20/2009,21.54299273,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/21/2009,22.12083091,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/22/2009,21.69115636,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/23/2009,21.24666545,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/24/2009,#N/A,0.674929439,#N/A,#N/A,#N/A,#N/A
10/25/2009,#N/A,0.674929439,#N/A,#N/A,#N/A,#N/A
10/26/2009,21.33556364,0.674929439,#N/A,#N/A,#N/A,#N/A
10/27/2009,21.23184909,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/28/2009,21.11331818,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/29/2009,21.67634,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/30/2009,21.48372727,0.674929439,14.76132397,#N/A,#N/A,#N/A
10/31/2009,#N/A,0.674929439,#N/A,#N/A,#N/A,#N/A
11/1/2009,#N/A,0.670489521,#N/A,#N/A,#N/A,#N/A
11/2/2009,21.58124705,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/3/2009,21.37244438,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/4/2009,21.47684571,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/5/2009,21.46193124,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/6/2009,21.05924038,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/7/2009,#N/A,0.670489521,#N/A,#N/A,#N/A,#N/A
11/8/2009,#N/A,0.670489521,#N/A,#N/A,#N/A,#N/A
11/9/2009,20.53723371,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/10/2009,20.70129295,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/11/2009,20.31351657,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/12/2009,19.68710857,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/13/2009,19.89591124,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/14/2009,#N/A,0.670489521,#N/A,#N/A,#N/A,#N/A
11/15/2009,#N/A,0.670489521,#N/A,#N/A,#N/A,#N/A
11/16/2009,20.37317448,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/17/2009,20.045056,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/18/2009,19.95556914,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/19/2009,19.88099676,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/20/2009,19.49322038,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/21/2009,#N/A,0.670489521,#N/A,#N/A,#N/A,#N/A
11/22/2009,#N/A,0.670489521,#N/A,#N/A,#N/A,#N/A
11/23/2009,19.53796381,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/24/2009,18.76241105,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/25/2009,19.0457861,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/26/2009,19.38881905,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/27/2009,19.4783059,0.670489521,14.61429274,#N/A,#N/A,#N/A
11/28/2009,#N/A,0.670489521,#N/A,#N/A,#N/A,#N/A
11/29/2009,#N/A,0.670489521,#N/A,#N/A,#N/A,#N/A
11/30/2009,19.59762171,0.670489521,14.61429274,#N/A,#N/A,#N/A
12/1/2009,19.68450695,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/2/2009,19.84525645,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/3/2009,20.28366418,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/4/2009,20.54670882,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/5/2009,#N/A,0.684294508,#N/A,#N/A,#N/A,#N/A
12/6/2009,#N/A,0.684294508,#N/A,#N/A,#N/A,#N/A
12/7/2009,21.16047964,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/8/2009,20.75129909,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/9/2009,20.54670882,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/10/2009,20.66361755,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/11/2009,20.98511655,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/12/2009,#N/A,0.684294508,#N/A,#N/A,#N/A,#N/A
12/13/2009,#N/A,0.684294508,#N/A,#N/A,#N/A,#N/A
12/14/2009,21.10202527,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/15/2009,21.14586605,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/16/2009,20.78052627,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/17/2009,19.55298464,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/18/2009,19.58221182,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/19/2009,#N/A,0.684294508,#N/A,#N/A,#N/A,#N/A
12/20/2009,#N/A,0.684294508,#N/A,#N/A,#N/A,#N/A
12/21/2009,17.85780809,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/22/2009,18.10623914,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/23/2009,18.38389736,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/24/2009,#N/A,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/25/2009,#N/A,0.684294508,#N/A,#N/A,#N/A,#N/A
12/26/2009,#N/A,0.684294508,#N/A,#N/A,#N/A,#N/A
12/27/2009,#N/A,0.684294508,#N/A,#N/A,#N/A,#N/A
12/28/2009,18.26698864,0.684294508,#N/A,#N/A,#N/A,#N/A
12/29/2009,17.98933041,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/30/2009,18.06239836,0.684294508,14.32510707,#N/A,#N/A,#N/A
12/31/2009,#N/A,0.684294508,14.32510707,#N/A,#N/A,#N/A
1/1/2010,#N/A,0.700667736,#N/A,#N/A,#N/A,#N/A
1/2/2010,#N/A,0.700667736,#N/A,#N/A,#N/A,#N/A
1/3/2010,#N/A,0.700667736,#N/A,#N/A,#N/A,#N/A
1/4/2010,18.3681927,0.700667736,#N/A,#N/A,#N/A,#N/A
1/5/2010,17.9114855,0.700667736,14.54905793,#N/A,#N/A,#N/A
1/6/2010,17.3976899,0.700667736,14.54905793,#N/A,#N/A,#N/A
1/7/2010,17.6831319,0.700667736,14.54905793,#N/A,#N/A,#N/A
1/8/2010,18.1541112,0.700667736,14.54905793,#N/A,#N/A,#N/A
1/9/2010,#N/A,0.700667736,#N/A,#N/A,#N/A,#N/A
1/10/2010,#N/A,0.700667736,#N/A,#N/A,#N/A,#N/A
1/11/2010,18.5822742,0.700667736,14.54905793,#N/A,#N/A,#N/A
1/12/2010,18.268288,0.700667736,14.54905793,#N/A,#N/A,#N/A
1/13/2010,18.0542065,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/14/2010,18.9248046,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/15/2010,18.6679068,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/16/2010,#N/A,0.700667736,#N/A,#N/A,#N/A,#N/A
1/17/2010,#N/A,0.700667736,#N/A,#N/A,#N/A,#N/A
1/18/2010,19.0247093,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/19/2010,19.1388861,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/20/2010,18.839172,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/21/2010,18.6821789,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/22/2010,18.4680974,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/23/2010,#N/A,0.700667736,#N/A,#N/A,#N/A,#N/A
1/24/2010,#N/A,0.700667736,#N/A,#N/A,#N/A,#N/A
1/25/2010,18.7820836,0.700667736,#N/A,#N/A,#N/A,#N/A
1/26/2010,19.0675256,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/27/2010,18.981893,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/28/2010,18.5251858,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/29/2010,18.3681927,0.700667736,14.84003909,#N/A,#N/A,#N/A
1/30/2010,#N/A,0.700667736,#N/A,#N/A,#N/A,#N/A
1/31/2010,#N/A,0.700667736,#N/A,#N/A,#N/A,#N/A
2/1/2010,17.380839,0.730689698,#N/A,#N/A,#N/A,#N/A
2/2/2010,17.1618678,0.730689698,14.22579145,#N/A,#N/A,#N/A
2/3/2010,17.3260962,0.730689698,14.22579145,#N/A,#N/A,#N/A
2/4/2010,17.6819244,0.730689698,14.22579145,#N/A,#N/A,#N/A
2/5/2010,18.0240669,0.730689698,14.22579145,#N/A,#N/A,#N/A
2/6/2010,#N/A,0.730689698,#N/A,#N/A,#N/A,#N/A
2/7/2010,#N/A,0.730689698,#N/A,#N/A,#N/A,#N/A
2/8/2010,18.3662094,0.730689698,14.22579145,#N/A,#N/A,#N/A
2/9/2010,18.3525237,0.730689698,14.22579145,#N/A,#N/A,#N/A
2/10/2010,17.9966955,0.730689698,14.22579145,#N/A,#N/A,#N/A
